NUM_OF_BEDROOMS,NUM_OF_BATHROOMS,LIVING_AREA_sqft,LOT_AREA_sqft,FLOORS,WATER FRONT,VIEW_RATING,CONDITION_RATING,ABOVE_BASEMENT_sqft,BASEMENT_sqft,YEAR_BUILT,YEAR_RENOVATED,PRICE,CITY,ZIP,TOTAL_HOUSE_AREA_sqft
3.0,2.0,950,1110,2.0,0.0,0.0,3.0,950,0,2003,0,475000.0,Bellevue,98007,950
4.0,2.0,2220,9496,1.0,0.0,0.0,4.0,1490,730,1954,1979,921000.0,Sammamish,98075,2220
3.0,3.0,1530,1612,3.0,0.0,0.0,3.0,1530,0,2006,0,607500.0,Seattle,98112,1530
3.0,2.0,2570,10431,2.0,0.0,0.0,3.0,2570,0,1989,0,399950.0,Renton,98059,2570
3.0,2.0,3180,12600,2.0,0.0,0.0,4.0,3180,0,1978,2000,900000.0,FederalWay,98023,3180
3.0,2.0,1770,8235,1.0,0.0,0.0,3.0,1030,740,1960,2012,295000.0,Sammamish,98074,1770
3.0,2.0,2010,7200,2.0,0.0,0.0,3.0,2010,0,1994,0,515000.0,Kirkland,98033,2010
2.0,2.0,1590,1845,2.0,0.0,0.0,3.0,1590,0,1997,0,409900.0,Kent,98042,1590
4.0,2.0,2810,10613,2.0,0.0,0.0,3.0,2810,0,1989,0,810000.0,Seattle,98136,2810
4.0,3.0,3510,9400,2.0,0.0,0.0,3.0,3510,0,2014,0,659950.0,Sammamish,98075,3510
6.0,3.0,3110,5000,1.5,0.0,0.0,5.0,1810,1300,1921,0,725000.0,Seattle,98126,3110
3.0,2.0,1460,3044,2.0,0.0,0.0,3.0,1460,0,2000,0,299880.0,Seattle,98144,1460
3.0,2.0,1660,10150,1.5,0.0,0.0,3.0,1660,0,1957,2000,350000.0,Renton,98056,1660
3.0,1.0,1170,6700,1.0,0.0,0.0,3.0,1170,0,1957,2000,415000.0,Auburn,98092,1170
4.0,2.0,1730,3884,1.0,0.0,0.0,5.0,1060,670,1924,1956,569000.0,MapleValley,98038,1730
1.0,1.0,370,1801,1.0,0.0,0.0,5.0,370,0,1923,0,276000.0,Kirkland,98034,370
4.0,2.0,2550,19017,1.0,0.0,0.0,4.0,1300,1250,1961,2001,460000.0,Seattle,98136,2550
4.0,2.0,2670,11877,2.0,0.0,0.0,3.0,2670,0,1996,0,669950.0,Seattle,98106,2670
4.0,2.0,1995,7102,2.0,0.0,0.0,4.0,1995,0,1981,0,266000.0,Vashon,98070,1995
5.0,2.0,2220,9360,1.0,0.0,0.0,4.0,1110,1110,1968,0,299000.0,Skykomish,98288,2220
5.0,2.0,2310,13430,1.5,0.0,0.0,4.0,2310,0,1966,0,850000.0,Seattle,98146,2310
3.0,1.0,1100,4128,1.0,0.0,0.0,4.0,720,380,1942,1982,339000.0,Enumclaw,98022,1100
3.0,2.0,1610,8613,1.0,0.0,0.0,5.0,1610,0,1962,0,725000.0,Seattle,98109,1610
5.0,3.0,2790,19439,1.0,0.0,3.0,5.0,1500,1290,1973,0,589950.0,Redmond,98052,2790
4.0,2.0,2510,7992,1.0,0.0,0.0,3.0,1610,900,1978,0,319000.0,Seattle,98122,2510
3.0,2.0,3290,6830,2.0,0.0,0.0,3.0,3290,0,2000,0,930000.0,Kirkland,98033,3290
2.0,2.0,2290,9772,1.0,0.0,0.0,3.0,2290,0,2007,0,737000.0,Kenmore,98028,2290
5.0,3.0,1810,3000,2.0,0.0,0.0,3.0,1810,0,1998,2006,362000.0,Redmond,98053,1810
2.0,1.0,1100,4200,1.0,0.0,0.0,3.0,1100,0,1954,2005,343566.0,Redmond,98052,1100
4.0,1.0,1440,7100,1.5,0.0,0.0,3.0,1440,0,1906,2014,500000.0,Ravensdale,98051,1440
4.0,2.0,2990,8913,2.0,0.0,0.0,4.0,2990,0,1991,0,469900.0,Redmond,98053,2990
8.0,3.0,2790,6695,1.0,0.0,0.0,3.0,1470,1320,1977,2004,340000.0,Kent,98032,2790
5.0,1.0,1590,6700,1.5,0.0,0.0,3.0,1090,500,1942,1999,185000.0,DesMoines,98198,1590
2.0,2.0,920,1598,2.0,0.0,0.0,3.0,920,0,1995,0,255000.0,Seattle,98168,920
3.0,2.0,1180,7300,1.0,0.0,0.0,4.0,1180,0,1968,0,209950.0,Redmond,98052,1180
3.0,3.0,2750,18029,1.0,0.0,2.0,5.0,1810,940,1978,0,540000.0,Renton,98056,2750
4.0,3.0,1940,8170,1.0,0.0,0.0,4.0,1940,0,1948,0,265000.0,Vashon,98070,1940
2.0,1.0,900,5100,1.0,0.0,0.0,4.0,900,0,1909,1989,473000.0,Bellevue,98006,900
3.0,2.0,1750,7020,2.0,0.0,0.0,3.0,1750,0,1934,1978,510000.0,Kirkland,98034,1750
3.0,2.0,1570,7000,2.0,0.0,2.0,4.0,1050,520,1971,0,233166.6667,Enumclaw,98022,1570
3.0,2.0,1880,12821,1.0,0.0,0.0,3.0,1880,0,1959,1989,389800.0,Renton,98058,1880
3.0,1.0,1660,11783,1.0,0.0,0.0,4.0,1160,500,1978,2000,367500.0,Seattle,98112,1660
3.0,2.0,2300,3060,1.5,0.0,0.0,3.0,1510,790,1930,2002,738190.8571,Snoqualmie,98065,2300
5.0,2.0,1740,8750,1.0,0.0,0.0,4.0,1740,0,1959,0,199950.0,Seattle,98115,1740
3.0,2.0,1430,6000,1.0,0.0,0.0,5.0,1430,0,1945,0,352450.0,Issaquah,98029,1430
3.0,2.0,1090,9600,1.0,0.0,0.0,4.0,1090,0,1968,0,200000.0,Seattle,98105,1090
4.0,2.0,3030,8507,2.0,0.0,0.0,3.0,3030,0,2003,0,902000.0,Seattle,98117,3030
3.0,2.0,1150,10466,1.0,0.0,0.0,5.0,1150,0,1959,0,464500.0,LakeForestPark,98155,1150
4.0,2.0,2460,4200,2.0,0.0,0.0,3.0,2460,0,1998,2006,568500.0,Seattle,98109,2460
3.0,2.0,1660,6263,2.0,0.0,0.0,3.0,1660,0,2003,0,285000.0,Woodinville,98077,1660
3.0,1.0,1200,7800,1.0,0.0,0.0,4.0,1200,0,1954,1979,275000.0,Renton,98055,1200
4.0,1.0,1310,5200,1.5,0.0,0.0,3.0,1160,150,1945,2010,266066.6667,Renton,98056,1310
4.0,2.0,2701,4500,2.0,0.0,0.0,3.0,2701,0,2014,0,399895.0,Issaquah,98029,2701
2.0,1.0,890,8100,1.0,0.0,0.0,3.0,890,0,1942,1999,150000.0,Issaquah,98027,890
3.0,2.0,1420,1309,3.0,0.0,0.0,3.0,1420,0,2006,0,510000.0,Kent,98042,1420
3.0,1.0,970,9583,1.0,0.0,0.0,4.0,970,0,1967,0,209950.0,Renton,98056,970
3.0,2.0,880,6600,1.0,0.0,0.0,5.0,880,0,1945,0,253000.0,Issaquah,98029,880
3.0,3.0,2420,1923,2.0,0.0,2.0,3.0,1840,580,2006,0,1010000.0,Snoqualmie,98065,2420
3.0,2.0,2140,7200,1.0,0.0,0.0,4.0,1480,660,1966,0,346150.0,Seattle,98103,2140
3.0,3.0,2220,8227,1.5,0.0,0.0,5.0,1770,450,1929,0,569000.0,Kent,98030,2220
2.0,1.0,860,5040,1.0,0.0,0.0,3.0,860,0,1956,2001,370000.0,Seattle,98109,860
2.0,1.0,1010,3000,1.0,0.0,0.0,4.0,1010,0,1925,1968,280000.0,Shoreline,98155,1010
4.0,3.0,2230,9640,1.0,0.0,0.0,3.0,1320,910,1998,2006,435000.0,Sammamish,98075,2230
4.0,3.0,2840,4000,1.5,0.0,0.0,5.0,1960,880,1912,0,870000.0,Seattle,98108,2840
3.0,2.0,1890,13860,1.0,0.0,0.0,5.0,1890,0,1966,0,292285.7143,Vashon,98070,1890
6.0,3.0,2980,5000,1.5,0.0,0.0,3.0,2480,500,1916,1986,775000.0,Bothell,98011,2980
3.0,1.0,1580,3840,2.0,0.0,0.0,3.0,1580,0,1908,1988,729000.0,Seattle,98119,1580
2.0,1.0,1060,7200,1.0,0.0,0.0,4.0,1060,0,1951,1999,299995.0,Seattle,98115,1060
3.0,2.0,1560,5223,1.0,0.0,0.0,4.0,810,750,1940,2001,399950.0,Renton,98058,1560
2.0,1.0,920,7569,1.0,0.0,0.0,4.0,920,0,1950,1983,202000.0,MercerIsland,98040,920
4.0,2.0,2720,10006,2.0,0.0,0.0,3.0,2720,0,1989,0,594950.0,LakeForestPark,98155,2720
3.0,2.0,1630,7700,1.0,0.0,0.0,3.0,1120,510,1978,0,264270.0,Enumclaw,98022,1630
3.0,4.0,1360,1275,2.0,0.0,0.0,3.0,1240,120,2007,0,397000.0,Covington,98042,1360
4.0,2.0,2270,5102,1.0,0.0,0.0,5.0,1340,930,1954,0,735000.0,MercerIsland,98040,2270
4.0,4.0,4150,16197,2.0,0.0,0.0,3.0,4150,0,2006,0,550000.0,Renton,98056,4150
3.0,2.0,1070,8000,1.0,0.0,0.0,3.0,1070,0,1977,2004,415000.0,Kent,98032,1070
3.0,2.0,2375,4094,2.0,0.0,0.0,3.0,2375,0,2002,0,712000.0,Kirkland,98034,2375
3.0,2.0,2670,7500,1.0,0.0,0.0,4.0,1640,1030,1966,0,465000.0,Redmond,98053,2670
4.0,2.0,2000,3988,1.0,0.0,4.0,4.0,1000,1000,1958,1972,810000.0,Burien,98148,2000
6.0,3.0,2660,8400,1.0,0.0,0.0,5.0,1550,1110,1962,0,603500.0,Renton,98059,2660
3.0,2.0,1970,8200,1.0,0.0,0.0,5.0,1420,550,1963,0,540000.0,Seattle,98115,1970
3.0,1.0,1320,7341,1.0,0.0,0.0,3.0,1320,0,1982,0,370000.0,Burien,98166,1320
3.0,2.0,1640,7350,1.0,0.0,0.0,3.0,1140,500,1984,0,221000.0,Seattle,98133,1640
3.0,3.0,1820,1641,3.0,0.0,0.0,3.0,1540,280,2006,0,625000.0,Redmond,98052,1820
4.0,3.0,2620,4743,1.0,0.0,2.0,4.0,1310,1310,1949,1985,815000.0,Kirkland,98033,2620
4.0,2.0,2990,16809,2.0,0.0,0.0,3.0,2990,0,1990,2009,800000.0,Shoreline,98155,2990
5.0,3.0,2830,8925,1.5,0.0,0.0,3.0,2830,0,1967,2011,451000.0,Seattle,98122,2830
4.0,1.0,1200,6000,1.5,0.0,0.0,3.0,1200,0,1923,1998,220000.0,Kent,98031,1200
3.0,2.0,1200,1400,3.0,0.0,0.0,3.0,1200,0,2005,0,320000.0,Issaquah,98027,1200
3.0,2.0,1190,4072,1.5,0.0,0.0,5.0,1190,0,1907,0,245000.0,Woodinville,98077,1190
3.0,1.0,1400,7360,1.0,0.0,0.0,4.0,1400,0,1968,0,148226.0,Duvall,98019,1400
2.0,1.0,810,4080,1.0,0.0,0.0,4.0,810,0,1941,1998,325000.0,BlackDiamond,98010,810
3.0,2.0,1720,3012,2.0,0.0,0.0,3.0,1720,0,2011,0,500000.0,Newcastle,98059,1720
4.0,2.0,2160,7826,1.0,0.0,0.0,4.0,1390,770,1976,1992,440000.0,Seattle,98125,2160
3.0,1.0,1090,3264,1.0,0.0,0.0,4.0,1090,0,1969,0,152000.0,Kent,98042,1090
4.0,2.0,1700,8640,1.0,0.0,0.0,3.0,850,850,1955,2010,282766.6667,Seattle,98115,1700
1.0,1.0,930,7129,1.0,0.0,0.0,3.0,930,0,1948,1994,210000.0,Woodinville,98072,930
3.0,2.0,2140,3821,2.0,0.0,0.0,3.0,2140,0,2005,0,420000.0,Tukwila,98168,2140
2.0,1.0,1010,11919,1.0,0.0,0.0,3.0,1010,0,1947,2012,300000.0,Sammamish,98075,1010
3.0,2.0,2250,7904,1.5,0.0,0.0,3.0,2250,0,1998,2006,328000.0,Seattle,98144,2250
3.0,1.0,1740,10875,1.0,0.0,0.0,4.0,1020,720,1962,0,267000.0,Bellevue,98007,1740
2.0,1.0,840,4239,1.0,0.0,0.0,3.0,840,0,1948,1994,325000.0,Seattle,98103,840
3.0,2.0,3316,11447,2.0,0.0,0.0,3.0,3316,0,1986,0,490600.0,Kent,98031,3316
4.0,2.0,1740,7700,1.0,0.0,0.0,5.0,1740,0,1968,0,600000.0,Woodinville,98072,1740
3.0,2.0,1710,8767,1.0,0.0,0.0,4.0,1710,0,1986,0,630000.0,Seattle,98108,1710
3.0,2.0,2060,5750,1.0,0.0,0.0,3.0,1330,730,1976,0,577000.0,Shoreline,98155,2060
3.0,2.0,1660,6250,1.0,0.0,0.0,3.0,830,830,1980,0,410000.0,Newcastle,98059,1660
5.0,3.0,2130,6222,1.0,0.0,0.0,3.0,1300,830,1991,0,325000.0,Burien,98166,2130
5.0,3.0,2820,6589,1.5,0.0,0.0,3.0,2320,500,1906,2014,408000.0,MercerIsland,98040,2820
2.0,1.0,1020,7920,1.0,0.0,0.0,3.0,1020,0,1939,1969,235000.0,Bellevue,98006,1020
4.0,2.0,2180,10140,1.0,0.0,0.0,4.0,1180,1000,1968,0,540000.0,Seattle,98116,2180
3.0,2.0,1180,4080,1.0,0.0,0.0,4.0,760,420,1928,0,450000.0,NormandyPark,98166,1180
3.0,2.0,2700,1438,2.0,0.0,0.0,3.0,1280,1420,2003,0,670000.0,Auburn,98002,2700
6.0,4.0,3000,8401,1.0,0.0,0.0,3.0,1500,1500,1979,2014,527000.0,Seattle,98122,3000
4.0,3.0,2910,6308,1.0,0.0,0.0,3.0,1640,1270,1985,0,525000.0,Sammamish,98075,2910
4.0,2.0,1710,10440,1.0,0.0,0.0,4.0,1710,0,1955,2009,525000.0,Sammamish,98074,1710
5.0,3.0,2550,7725,1.0,0.0,0.0,5.0,1390,1160,1967,0,480000.0,Newcastle,98056,2550
4.0,3.0,2360,4924,2.0,0.0,0.0,3.0,2360,0,2008,0,525000.0,Bellevue,98005,2360
4.0,2.0,2050,5276,2.0,0.0,0.0,3.0,2050,0,2006,0,385000.0,Seattle,98118,2050
4.0,2.0,2060,7283,1.0,0.0,0.0,3.0,1220,840,1963,2013,410000.0,Kirkland,98033,2060
2.0,1.0,1050,5000,1.0,0.0,0.0,5.0,1050,0,1907,0,515000.0,Kent,98030,1050
3.0,2.0,2110,3600,2.0,0.0,0.0,3.0,2110,0,2005,0,638000.0,Bothell,98011,2110
3.0,2.0,1430,8865,1.0,0.0,0.0,3.0,1430,0,1950,2005,330000.0,MercerIsland,98040,1430
4.0,2.0,1830,6136,2.0,0.0,0.0,3.0,1830,0,1990,2009,249000.0,Covington,98042,1830
3.0,2.0,2880,9750,2.0,0.0,0.0,3.0,2880,0,1989,0,820000.0,Bellevue,98008,2880
2.0,2.0,1680,5756,2.0,0.0,0.0,4.0,1680,0,1910,0,210000.0,Sammamish,98074,1680
2.0,2.0,1390,4482,1.0,0.0,0.0,4.0,1390,0,1980,0,216500.0,Bellevue,98006,1390
4.0,2.0,2800,10786,1.0,0.0,0.0,3.0,1420,1380,1970,2014,605000.0,Sammamish,98075,2800
3.0,2.0,1640,1269,3.0,0.0,0.0,3.0,1640,0,2009,0,579000.0,Seattle,98106,1640
5.0,2.0,2080,16117,1.0,0.0,0.0,5.0,1740,340,1959,0,254000.0,Seattle,98136,2080
4.0,2.0,2286,8269,2.0,0.0,0.0,3.0,2286,0,2002,0,481000.0,Seattle,98103,2286
2.0,2.0,1380,953,3.0,0.0,0.0,3.0,1380,0,2006,0,549000.0,Redmond,98053,1380
4.0,3.0,3220,4392,1.5,0.0,0.0,4.0,2320,900,1931,0,880000.0,Seattle,98103,3220
3.0,2.0,1650,2958,2.0,0.0,0.0,3.0,1650,0,1985,0,233500.0,Seattle,98115,1650
3.0,1.0,1170,11100,1.0,0.0,0.0,4.0,1170,0,1968,0,235000.0,Renton,98056,1170
4.0,2.0,1820,6753,2.0,0.0,0.0,3.0,1820,0,1994,0,322500.0,Seattle,98178,1820
2.0,3.0,1350,1252,2.0,0.0,0.0,3.0,1120,230,2006,0,405500.0,Seattle,98117,1350
3.0,3.0,2340,16500,1.0,0.0,0.0,4.0,1500,840,1972,0,237333.3333,Seattle,98125,2340
2.0,2.0,1050,1029,2.0,0.0,0.0,3.0,950,100,2007,0,332888.0,Kent,98031,1050
3.0,2.0,1550,5511,2.0,0.0,0.0,3.0,1550,0,1987,2000,481015.0,Redmond,98052,1550
4.0,2.0,3040,6587,2.0,0.0,0.0,3.0,3040,0,2003,0,650000.0,Kent,98031,3040
3.0,1.0,910,7700,1.0,0.0,0.0,4.0,910,0,1971,0,300000.0,Seattle,98118,910
3.0,1.0,1180,8240,1.0,0.0,0.0,4.0,1180,0,1967,0,205000.0,Kent,98031,1180
3.0,1.0,1320,8450,1.0,0.0,0.0,3.0,880,440,1961,2004,232500.0,Bellevue,98004,1320
2.0,2.0,2150,5760,1.0,0.0,0.0,3.0,2150,0,2010,0,741500.0,Duvall,98019,2150
3.0,1.0,1010,8184,1.0,0.0,0.0,4.0,1010,0,1947,1988,349000.0,Redmond,98052,1010
4.0,2.0,1900,7200,1.0,0.0,0.0,3.0,1370,530,1977,2004,485000.0,Kent,98042,1900
2.0,1.0,700,3000,1.0,0.0,0.0,4.0,700,0,1918,1974,310000.0,Seattle,98126,700
4.0,3.0,3330,9143,2.0,0.0,0.0,4.0,3330,0,1995,0,1095000.0,Seattle,98199,3330
4.0,2.0,2570,9503,2.0,0.0,0.0,3.0,2570,0,1980,0,439000.0,Seattle,98108,2570
3.0,2.0,2090,10733,1.0,0.0,0.0,3.0,1440,650,1958,2004,491950.0,Seattle,98107,2090
2.0,2.0,950,4625,1.0,0.0,0.0,4.0,950,0,1949,1985,430000.0,Kenmore,98028,950
4.0,2.0,2530,5650,1.5,0.0,0.0,4.0,1910,620,1910,0,631500.0,Burien,98166,2530
3.0,3.0,2770,6278,2.0,0.0,0.0,3.0,1980,790,2006,0,461000.0,Kent,98031,2770
4.0,2.0,2530,5048,2.0,0.0,0.0,3.0,2530,0,2014,0,417838.0,Bellevue,98006,2530
4.0,2.0,2510,6853,2.0,0.0,2.0,3.0,2510,0,2006,0,448000.0,Renton,98055,2510
3.0,2.0,1480,7700,1.0,0.0,0.0,3.0,1480,0,1975,0,395000.0,Seattle,98107,1480
2.0,1.0,1620,9205,1.0,0.0,0.0,5.0,850,770,1921,0,350000.0,Seattle,98144,1620
4.0,2.0,2760,6000,2.0,0.0,0.0,5.0,2230,530,1942,0,760000.0,Seattle,98118,2760
3.0,2.0,1270,1413,3.0,0.0,0.0,3.0,1270,0,2007,0,440000.0,Renton,98058,1270
3.0,2.0,1570,15330,1.0,0.0,0.0,3.0,1080,490,1956,2001,289987.5,Seattle,98119,1570
3.0,2.0,1520,9041,1.0,0.0,0.0,4.0,1520,0,1954,1979,810000.0,Enumclaw,98022,1520
4.0,4.0,3370,3634,2.0,0.0,0.0,3.0,2750,620,2007,0,812000.0,Issaquah,98027,3370
3.0,2.0,1340,8505,1.0,0.0,0.0,3.0,1340,0,1931,0,215000.0,Kirkland,98033,1340
2.0,2.0,1590,11276,1.0,0.0,0.0,4.0,1590,0,1972,0,225500.0,Seattle,98103,1590
3.0,1.0,1470,6500,1.0,0.0,0.0,4.0,1470,0,1953,1983,410000.0,Seattle,98126,1470
4.0,2.0,2870,5453,2.0,0.0,1.0,4.0,2220,650,1926,1993,665900.0,Kent,98031,2870
4.0,2.0,2710,6583,2.0,0.0,0.0,3.0,2710,0,2003,0,560000.0,Bellevue,98006,2710
3.0,1.0,1020,8610,1.0,0.0,0.0,5.0,1020,0,1959,0,265000.0,Seattle,98125,1020
3.0,2.0,2150,4333,1.0,0.0,0.0,3.0,1200,950,1956,2001,440825.0,Woodinville,98077,2150
4.0,2.0,1850,6000,1.0,0.0,0.0,4.0,1270,580,1944,0,230000.0,Kirkland,98034,1850
3.0,3.0,1680,1570,3.0,0.0,0.0,3.0,1680,0,2014,0,330000.0,Seattle,98122,1680
4.0,2.0,2470,3811,2.0,0.0,0.0,3.0,2470,0,1999,0,449950.0,NorthBend,98045,2470
3.0,2.0,1590,3411,2.0,0.0,0.0,3.0,1590,0,2000,0,356000.0,Seattle,98118,1590
1.0,2.0,1010,5750,1.0,0.0,0.0,3.0,1010,0,1911,1948,410000.0,Seattle,98117,1010
3.0,2.0,2610,6405,2.0,0.0,0.0,3.0,2610,0,2001,0,605000.0,MapleValley,98038,2610
3.0,2.0,1800,12196,1.0,0.0,0.0,4.0,1800,0,1966,0,305000.0,Seattle,98199,1800
3.0,2.0,2250,5692,2.0,0.0,0.0,3.0,2250,0,2000,0,445838.0,Seattle,98117,2250
2.0,1.0,1080,3500,1.0,0.0,3.0,3.0,1080,0,1924,2011,525000.0,Newcastle,98059,1080
4.0,2.0,2100,8400,1.0,0.0,0.0,4.0,1240,860,1976,1992,468000.0,Seattle,98199,2100
5.0,3.0,2430,8000,1.0,0.0,0.0,4.0,1370,1060,1957,2001,506000.0,Seattle,98144,2430
2.0,2.0,940,1768,2.0,0.0,0.0,3.0,940,0,2009,0,362500.0,MercerIsland,98040,940
5.0,2.0,2800,17788,1.0,0.0,0.0,4.0,1400,1400,1963,0,665000.0,MapleValley,98038,2800
4.0,2.0,2550,10000,1.0,0.0,0.0,3.0,1290,1260,1964,2000,642000.0,NorthBend,98045,2550
4.0,3.0,2100,4480,1.5,0.0,0.0,4.0,1780,320,1928,0,679000.0,Auburn,98092,2100
2.0,1.0,800,7260,1.0,0.0,0.0,3.0,800,0,1953,0,325000.0,Renton,98059,800
4.0,2.0,3360,11548,2.0,0.0,0.0,3.0,3360,0,1988,2000,950000.0,Issaquah,98029,3360
1.0,2.0,1170,1456,2.0,0.0,0.0,3.0,1070,100,2007,0,235000.0,Bellevue,98007,1170
4.0,2.0,2303,3826,2.0,0.0,0.0,3.0,2303,0,2006,0,300000.0,Seattle,98136,2303
3.0,2.0,1620,6000,1.0,0.0,0.0,5.0,1040,580,1947,0,640000.0,Burien,98166,1620
3.0,2.0,2640,6715,2.0,0.0,0.0,3.0,1680,960,1991,0,365000.0,Renton,98058,2640
2.0,1.0,840,11600,1.0,0.0,0.0,3.0,840,0,1952,2008,187000.0,Kent,98042,840
3.0,2.0,1780,16290,2.0,0.0,0.0,4.0,1780,0,1987,0,350000.0,Vashon,98070,1780
3.0,1.0,1010,8800,1.0,0.0,0.0,4.0,1010,0,1954,1979,308000.0,Redmond,98053,1010
3.0,3.0,1630,1677,3.0,0.0,0.0,3.0,1630,0,2007,0,385000.0,Sammamish,98075,1630
3.0,2.0,1460,8710,1.0,0.0,0.0,3.0,1460,0,1955,2005,324950.0,Seattle,98102,1460
3.0,3.0,2820,5348,2.0,0.0,0.0,3.0,2820,0,2008,0,749000.0,Kent,98031,2820
5.0,3.0,3010,12611,2.0,0.0,0.0,3.0,3010,0,1994,0,837700.0,Seattle,98116,3010
3.0,2.0,1670,4800,1.5,0.0,3.0,3.0,1670,0,1903,2005,1020000.0,Seattle,98136,1670
3.0,1.0,1110,12150,1.0,0.0,0.0,4.0,1110,0,1957,2001,416000.0,Issaquah,98029,1110
3.0,2.0,1400,9546,1.0,0.0,0.0,4.0,1400,0,1984,0,217500.0,Seattle,98118,1400
4.0,3.0,2200,10800,1.0,0.0,0.0,3.0,2200,0,1960,2012,300000.0,Seattle,98103,2200
3.0,2.0,2790,13791,1.0,0.0,3.0,3.0,2790,0,2006,0,1131000.0,Kenmore,98028,2790
3.0,1.0,1200,9936,1.0,0.0,0.0,4.0,1200,0,1969,0,108333.3333,Bellevue,98006,1200
3.0,2.0,1820,9670,2.0,0.0,0.0,3.0,1820,0,1984,0,557500.0,Renton,98059,1820
4.0,2.0,2620,4469,2.0,0.0,0.0,3.0,2620,0,2008,0,300000.0,LakeForestPark,98155,2620
3.0,2.0,2500,4080,1.5,0.0,0.0,5.0,1680,820,1922,1956,695000.0,Seattle,98103,2500
4.0,2.0,1720,6975,1.0,0.0,0.0,3.0,1420,300,1975,0,580000.0,Seattle,98199,1720
4.0,2.0,1890,6938,1.5,0.0,0.0,3.0,1890,0,1919,2001,825000.0,Issaquah,98027,1890
3.0,2.0,2760,10160,1.0,0.0,0.0,3.0,2760,0,1969,2010,336000.0,Bellevue,98008,2760
3.0,2.0,1920,9680,1.0,0.0,0.0,4.0,1300,620,1961,2001,260000.0,Kirkland,98034,1920
5.0,2.0,2000,4211,1.5,0.0,2.0,4.0,1280,720,1908,0,690500.0,MapleValley,98038,2000
3.0,2.0,1860,15681,1.0,0.0,0.0,4.0,1860,0,1971,0,275000.0,Sammamish,98074,1860
3.0,2.0,1880,6008,2.0,0.0,0.0,3.0,1880,0,2009,0,284000.0,Auburn,98002,1880
3.0,2.0,1660,1545,2.0,0.0,2.0,3.0,1400,260,2002,0,700000.0,MapleValley,98038,1660
3.0,2.0,1750,12325,1.0,0.0,0.0,4.0,1470,280,1968,0,499000.0,Bellevue,98004,1750
5.0,3.0,4500,9648,2.0,0.0,4.0,4.0,3000,1500,1968,0,860000.0,Auburn,98002,4500
2.0,2.0,1570,3600,1.5,0.0,2.0,4.0,1320,250,1906,1990,782000.0,Seattle,98122,1570
2.0,1.0,1120,2000,1.5,0.0,0.0,3.0,1120,0,1910,2006,524000.0,Seattle,98116,1120
2.0,2.0,1088,1360,2.0,0.0,0.0,3.0,1088,0,1983,2009,250000.0,LakeForestPark,98155,1088
4.0,2.0,1670,3315,2.0,0.0,0.0,3.0,1670,0,2005,0,451000.0,Seattle,98115,1670
3.0,1.0,1410,7200,2.0,0.0,0.0,4.0,1410,0,1901,0,700000.0,LakeForestPark,98155,1410
4.0,3.0,3550,12327,1.5,0.0,0.0,4.0,2180,1370,1990,0,720000.0,Seattle,98126,3550
3.0,2.0,2540,5612,2.0,0.0,0.0,3.0,2540,0,1999,0,425000.0,Enumclaw,98022,2540
4.0,2.0,3490,5000,2.0,0.0,0.0,3.0,3490,0,2003,0,297857.1429,Seattle,98117,3490
5.0,2.0,3530,9385,1.5,0.0,0.0,3.0,3530,0,1925,2002,930000.0,Shoreline,98155,3530
3.0,2.0,1990,5560,1.0,0.0,0.0,4.0,1100,890,1939,1989,763101.0,Kent,98042,1990
4.0,2.0,1890,6302,2.0,0.0,0.0,3.0,1890,0,1997,0,282000.0,Redmond,98053,1890
3.0,2.0,1630,1526,3.0,0.0,0.0,3.0,1630,0,2014,0,609000.0,Woodinville,98072,1630
3.0,2.0,1190,4750,1.0,0.0,0.0,3.0,970,220,1940,1996,500000.0,Kirkland,98034,1190
4.0,2.0,1720,9600,1.0,0.0,0.0,3.0,1120,600,1961,2004,328211.9048,Snoqualmie,98065,1720
4.0,2.0,2380,17199,2.0,0.0,0.0,3.0,1530,850,1979,2014,470000.0,Renton,98059,2380
5.0,4.0,3690,11928,2.0,0.0,0.0,3.0,2540,1150,2006,0,437500.0,Seattle,98178,3690
3.0,2.0,1180,14292,1.0,0.0,0.0,3.0,1180,0,1981,2013,455000.0,FederalWay,98023,1180
4.0,3.0,3330,4000,1.0,0.0,0.0,3.0,1790,1540,1958,2004,850000.0,Bothell,98011,3330
3.0,2.0,1770,1235,3.0,0.0,0.0,3.0,1600,170,2007,0,436110.0,Redmond,98052,1770
3.0,2.0,2610,7510,2.0,0.0,0.0,3.0,2610,0,1996,0,725000.0,MapleValley,98038,2610
3.0,2.0,2050,9580,1.0,0.0,0.0,3.0,1400,650,1984,0,540000.0,Seattle,98102,2050
4.0,2.0,2050,7100,1.0,0.0,0.0,3.0,1050,1000,1963,2008,265000.0,Kirkland,98033,2050
4.0,2.0,2290,6738,2.0,0.0,0.0,3.0,2290,0,1996,0,570000.0,Issaquah,98027,2290
4.0,2.0,1120,8250,1.0,0.0,0.0,4.0,1120,0,1966,0,252000.0,MapleValley,98038,1120
2.0,2.0,1620,3196,2.0,0.0,0.0,3.0,1620,0,2008,0,386000.0,FederalWay,98003,1620
3.0,2.0,1700,3575,2.0,0.0,0.0,3.0,1700,0,2000,0,300000.0,Seattle,98118,1700
3.0,2.0,1413,3600,2.0,0.0,0.0,3.0,1413,0,2011,0,286800.0,Burien,98166,1413
